,Time,Sex,AgeStart,Value
63,1985,Female,54,0.01186442
65,1985,Male,55,0.01693729
66,1985,Female,55,0.01260749
68,1985,Male,56,0.0180841
69,1985,Female,56,0.01348654
71,1985,Male,57,0.01928452
72,1985,Female,57,0.01437793
74,1985,Male,58,0.02083896
75,1985,Female,58,0.01560922
77,1985,Male,59,0.02243755
78,1985,Female,59,0.0168411
80,1985,Male,60,0.02460449
81,1985,Female,60,0.01868263
83,1985,Male,61,0.02622977
84,1985,Female,61,0.01990328
86,1985,Male,62,0.02877071
87,1985,Female,62,0.02204428
89,1985,Male,63,0.03113028
90,1985,Female,63,0.02399942
92,1985,Male,64,0.03371034
93,1985,Female,64,0.02620449
95,1985,Male,65,0.03659326
96,1985,Female,65,0.028721
98,1985,Male,66,0.03924343
99,1985,Female,66,0.03106422
1,1985,Male,67,0.04255902
2,1985,Female,67,0.03398728
4,1985,Male,68,0.0462946
5,1985,Female,68,0.03742511
7,1985,Male,69,0.05016003
8,1985,Female,69,0.04086833
10,1985,Male,70,0.05538127
11,1985,Female,70,0.04595283
13,1985,Male,71,0.05935926
14,1985,Female,71,0.0493997
16,1985,Male,72,0.06569776
17,1985,Female,72,0.0552969
19,1985,Male,73,0.07145624
20,1985,Female,73,0.0605396
22,1985,Male,74,0.07798247
23,1985,Female,74,0.06659458
25,1985,Male,75,0.08510429
26,1985,Female,75,0.07327698
28,1985,Male,76,0.09244508
29,1985,Female,76,0.07991855
31,1985,Male,77,0.10026266
32,1985,Female,77,0.08704048
34,1985,Male,78,0.10982367
35,1985,Female,78,0.09605209
37,1985,Male,79,0.11882421
38,1985,Female,79,0.1042672
40,1985,Male,80,0.13019375
41,1985,Female,80,0.11515529
43,1985,Male,81,0.13948093
44,1985,Female,81,0.12330903
46,1985,Male,82,0.1538484
47,1985,Female,82,0.13719948
49,1985,Male,83,0.16710089
50,1985,Female,83,0.14992722
52,1985,Male,84,0.18252882
53,1985,Female,84,0.16468538
55,1985,Male,85,0.19657651
56,1985,Female,85,0.17897089
58,1985,Male,86,0.21269075
59,1985,Female,86,0.19448683
61,1985,Male,87,0.22869125
62,1985,Female,87,0.21000063
64,1985,Male,88,0.24617311
65,1985,Female,88,0.22730089
67,1985,Male,89,0.26328633
68,1985,Female,89,0.24412745
70,1985,Male,90,0.28422211
71,1985,Female,90,0.26660115
73,1985,Male,91,0.30023009
74,1985,Female,91,0.28161497
76,1985,Male,92,0.32320588
77,1985,Female,92,0.30532285
79,1985,Male,93,0.34461294
80,1985,Female,93,0.32718208
82,1985,Male,94,0.36750246
83,1985,Female,94,0.35101913
85,1985,Male,95,0.39233408
86,1985,Female,95,0.37686142
88,1985,Male,96,0.41513307
89,1985,Female,96,0.40105507
91,1985,Male,97,0.43724972
92,1985,Female,97,0.42483217
94,1985,Male,98,0.45856655
95,1985,Female,98,0.44800507
97,1985,Male,99,0.48562869
98,1985,Female,99,0.47716347
0,1985,Male,100,0.53980083
1,1985,Female,100,0.53663882
0,1995,Male,0,0.07194845
1,1995,Female,0,0.05904872
3,1995,Male,1,0.01066289
4,1995,Female,1,0.00999
6,1995,Male,2,0.00699378
7,1995,Female,2,0.00618976
9,1995,Male,3,0.00482407
10,1995,Female,3,0.00412683
12,1995,Male,4,0.00348601
13,1995,Female,4,0.00289284
15,1995,Male,5,0.00259718
16,1995,Female,5,0.00216334
18,1995,Male,6,0.00220536
19,1995,Female,6,0.00180522
21,1995,Male,7,0.00194888
22,1995,Female,7,0.00159723
24,1995,Male,8,0.00174131
25,1995,Female,8,0.00144248
27,1995,Male,9,0.00159478
28,1995,Female,9,0.00135851
30,1995,Male,10,0.00153169
31,1995,Female,10,0.00131519
33,1995,Male,11,0.00154261
34,1995,Female,11,0.00130095
36,1995,Male,12,0.0015915
37,1995,Female,12,0.00136114
39,1995,Male,13,0.00169583
40,1995,Female,13,0.00149399
42,1995,Male,14,0.00188892
43,1995,Female,14,0.0016839
45,1995,Male,15,0.00216365
46,1995,Female,15,0.00195493
48,1995,Male,16,0.00247795
49,1995,Female,16,0.00221045
51,1995,Male,17,0.00290116
52,1995,Female,17,0.00252778
54,1995,Male,18,0.00333912
55,1995,Female,18,0.00288069
57,1995,Male,19,0.00371336
58,1995,Female,19,0.00322023
60,1995,Male,20,0.00412164
61,1995,Female,20,0.00359478
63,1995,Male,21,0.00452473
64,1995,Female,21,0.00388824
66,1995,Male,22,0.00493647
67,1995,Female,22,0.00430424
69,1995,Male,23,0.00532263
70,1995,Female,23,0.0047182
72,1995,Male,24,0.00569399
73,1995,Female,24,0.00514396
75,1995,Male,25,0.00609171
76,1995,Female,25,0.00560046
78,1995,Male,26,0.00645555
79,1995,Female,26,0.00607875
81,1995,Male,27,0.0068842800000000004
82,1995,Female,27,0.00654832
84,1995,Male,28,0.00731263
85,1995,Female,28,0.00695337
87,1995,Male,29,0.00774653
88,1995,Female,29,0.00742391
90,1995,Male,30,0.00828813
91,1995,Female,30,0.00782905
93,1995,Male,31,0.00871076
94,1995,Female,31,0.00818322
96,1995,Male,32,0.00928908
97,1995,Female,32,0.00867176
99,1995,Male,33,0.00985968
0,1995,Female,33,0.00910685
2,1995,Male,34,0.01050225
3,1995,Female,34,0.00959055
5,1995,Male,35,0.01119019
6,1995,Female,35,0.01016753
8,1995,Male,36,0.01181772
9,1995,Female,36,0.01060822
11,1995,Male,37,0.01249923
12,1995,Female,37,0.01106069
14,1995,Male,38,0.01314212
15,1995,Female,38,0.01149894
17,1995,Male,39,0.01376257
18,1995,Female,39,0.01191379
20,1995,Male,40,0.0145274
21,1995,Female,40,0.01232192
23,1995,Male,41,0.01501669
24,1995,Female,41,0.01271699
26,1995,Male,42,0.01572777
27,1995,Female,42,0.01303288
29,1995,Male,43,0.01636212
30,1995,Female,43,0.01344907
32,1995,Male,44,0.01709857
33,1995,Female,44,0.01389218
35,1995,Male,45,0.01794884
36,1995,Female,45,0.01442948
38,1995,Male,46,0.01870476
39,1995,Female,46,0.01495565
41,1995,Male,47,0.01958155
42,1995,Female,47,0.01556198
44,1995,Male,48,0.02058028
45,1995,Female,48,0.01624361
47,1995,Male,49,0.02155057
48,1995,Female,49,0.01697508
50,1995,Male,50,0.02282263
51,1995,Female,50,0.017748
53,1995,Male,51,0.02362282
54,1995,Female,51,0.01844161
56,1995,Male,52,0.02479931
57,1995,Female,52,0.0192232
59,1995,Male,53,0.02578656
60,1995,Female,53,0.01997557
62,1995,Male,54,0.02690626
63,1995,Female,54,0.02081906
65,1995,Male,55,0.0281794
66,1995,Female,55,0.02176584
68,1995,Male,56,0.02937543
69,1995,Female,56,0.02278218
71,1995,Male,57,0.03081302
72,1995,Female,57,0.02391008
74,1995,Male,58,0.03259184
75,1995,Female,58,0.02520523
77,1995,Male,59,0.03454705
78,1995,Female,59,0.02667783
80,1995,Male,60,0.03731677
81,1995,Female,60,0.02837744
83,1995,Male,61,0.03932382
84,1995,Female,61,0.03021886
86,1995,Male,62,0.04221222
87,1995,Female,62,0.03234683
89,1995,Male,63,0.04489039
90,1995,Female,63,0.0346798
92,1995,Male,64,0.0478137
93,1995,Female,64,0.03727185
95,1995,Male,65,0.05097272
96,1995,Female,65,0.04019878
98,1995,Male,66,0.05292725
99,1995,Female,66,0.04226233
1,1995,Male,67,0.05524045
2,1995,Female,67,0.04461173
4,1995,Male,68,0.05791127
5,1995,Female,68,0.04724933
7,1995,Male,69,0.060727
8,1995,Female,69,0.05013021
10,1995,Male,70,0.06479229
11,1995,Female,70,0.05366058
13,1995,Male,71,0.06762646
14,1995,Female,71,0.05676476
16,1995,Male,72,0.07231011
17,1995,Female,72,0.06101663
19,1995,Male,73,0.07646042
20,1995,Female,73,0.06503773
22,1995,Male,74,0.08114354
23,1995,Female,74,0.06955738
25,1995,Male,75,0.08630653
26,1995,Female,75,0.0744273
28,1995,Male,76,0.09158941
29,1995,Female,76,0.07932358
31,1995,Male,77,0.09728054
32,1995,Female,77,0.08440138
34,1995,Male,78,0.1044721
35,1995,Female,78,0.09084791
37,1995,Male,79,0.11117218
38,1995,Female,79,0.09655704
40,1995,Male,80,0.11993203
41,1995,Female,80,0.10451933
43,1995,Male,81,0.12900524
44,1995,Female,81,0.11249652
46,1995,Male,82,0.14249225
47,1995,Female,82,0.12560217
49,1995,Male,83,0.15515892
50,1995,Female,83,0.13784126
52,1995,Male,84,0.16981839
53,1995,Female,84,0.15195307
55,1995,Male,85,0.18347109
56,1995,Female,85,0.16577725
58,1995,Male,86,0.19923482
59,1995,Female,86,0.18111883
61,1995,Male,87,0.21493291
62,1995,Female,87,0.19623095
64,1995,Male,88,0.23195264
65,1995,Female,88,0.2130592
67,1995,Male,89,0.24902239
68,1995,Female,89,0.22983461
70,1995,Male,90,0.26937291
71,1995,Female,90,0.25150516
73,1995,Male,91,0.28609947
74,1995,Female,91,0.26681494
76,1995,Male,92,0.30890172
77,1995,Female,92,0.2901536
79,1995,Male,93,0.33045508
80,1995,Female,93,0.3120227
82,1995,Male,94,0.35328357
83,1995,Female,94,0.335798
85,1995,Male,95,0.37731934
86,1995,Female,95,0.36160947
88,1995,Male,96,0.40021525
89,1995,Female,96,0.38593803
91,1995,Male,97,0.42252442
92,1995,Female,97,0.40983931
94,1995,Male,98,0.44413099
95,1995,Female,98,0.43310893
97,1995,Male,99,0.47131034
98,1995,Female,99,0.462908
0,1995,Male,100,0.52700611
1,1995,Female,100,0.52431311
0,2005,Male,0,0.09177685
1,2005,Female,0,0.07833446
3,2005,Male,1,0.01518851
4,2005,Female,1,0.01559915
6,2005,Male,2,0.01051668
7,2005,Female,2,0.00987309
9,2005,Male,3,0.00720946
10,2005,Female,3,0.00646058
12,2005,Male,4,0.00523662
13,2005,Female,4,0.00442642
15,2005,Male,5,0.00379531
16,2005,Female,5,0.00325194
18,2005,Male,6,0.00325562
19,2005,Female,6,0.00272393
21,2005,Male,7,0.0029192
22,2005,Female,7,0.00246117
24,2005,Male,8,0.00261893
25,2005,Female,8,0.00225534
27,2005,Male,9,0.00239034
28,2005,Female,9,0.00216162
30,2005,Male,10,0.00232098
31,2005,Female,10,0.0021121
33,2005,Male,11,0.0023932
34,2005,Female,11,0.00209657
36,2005,Male,12,0.00248771
37,2005,Female,12,0.00222367
39,2005,Male,13,0.00265948
40,2005,Female,13,0.00249025
42,2005,Male,14,0.00298916
43,2005,Female,14,0.00285838
45,2005,Male,15,0.00347757
46,2005,Female,15,0.00340131
48,2005,Male,16,0.00394671
49,2005,Female,16,0.00387929
51,2005,Male,17,0.00471424
52,2005,Female,17,0.00457575
54,2005,Male,18,0.00549873
55,2005,Female,18,0.00536321
57,2005,Male,19,0.00620956
58,2005,Female,19,0.00618499
60,2005,Male,20,0.00708709
61,2005,Female,20,0.00715012
63,2005,Male,21,0.00802169
64,2005,Female,21,0.00791435
66,2005,Male,22,0.00906939
67,2005,Female,22,0.00907367
69,2005,Male,23,0.01014011
70,2005,Female,23,0.01026389
72,2005,Male,24,0.01123666
73,2005,Female,24,0.01150605
75,2005,Male,25,0.01249951
76,2005,Female,25,0.01287708
78,2005,Male,26,0.01363964
79,2005,Female,26,0.01432491
81,2005,Male,27,0.01502558
82,2005,Female,27,0.01575071
84,2005,Male,28,0.01634717
85,2005,Female,28,0.0168914
87,2005,Male,29,0.01766096
88,2005,Female,29,0.0182881
90,2005,Male,30,0.01925648
91,2005,Female,30,0.01929607
93,2005,Male,31,0.02052989
94,2005,Female,31,0.02031016
96,2005,Male,32,0.0220341
97,2005,Female,32,0.02149602
99,2005,Male,33,0.02360672
0,2005,Female,33,0.02255323
2,2005,Male,34,0.02538166
3,2005,Female,34,0.02373426
5,2005,Male,35,0.02713251
6,2005,Female,35,0.02516123
8,2005,Male,36,0.0286655
9,2005,Female,36,0.02604549
11,2005,Male,37,0.03029677
12,2005,Female,37,0.02697567
14,2005,Male,38,0.03149928
15,2005,Female,38,0.02758715
17,2005,Male,39,0.03268404
18,2005,Female,39,0.02823724
20,2005,Male,40,0.03401229
21,2005,Female,40,0.0286125
23,2005,Male,41,0.03473139
24,2005,Female,41,0.02930362
26,2005,Male,42,0.03548024
27,2005,Female,42,0.02917985
29,2005,Male,43,0.03638969
30,2005,Female,43,0.02976535
32,2005,Male,44,0.03734556
33,2005,Female,44,0.03030293
35,2005,Male,45,0.03837867
36,2005,Female,45,0.030973
38,2005,Male,46,0.03931388
39,2005,Female,46,0.0316897
41,2005,Male,47,0.04026261
42,2005,Female,47,0.03248102
44,2005,Male,48,0.04133856
45,2005,Female,48,0.03323981
47,2005,Male,49,0.04226081
48,2005,Female,49,0.0341863
50,2005,Male,50,0.04368939
51,2005,Female,50,0.03484758
53,2005,Male,51,0.04427701
54,2005,Female,51,0.0358559
56,2005,Male,52,0.04509601
57,2005,Female,52,0.0363617
59,2005,Male,53,0.04576788
60,2005,Female,53,0.03722934
62,2005,Male,54,0.04660974
63,2005,Female,54,0.0381003
65,2005,Male,55,0.04794794
66,2005,Female,55,0.03928608
68,2005,Male,56,0.0487042
69,2005,Female,56,0.04041469
71,2005,Male,57,0.05012254
72,2005,Female,57,0.04184484
74,2005,Male,58,0.05186739
75,2005,Female,58,0.04321095
77,2005,Male,59,0.05409667
78,2005,Female,59,0.04507207
80,2005,Male,60,0.05756586
81,2005,Female,60,0.04667626
83,2005,Male,61,0.05989932
84,2005,Female,61,0.04949173
86,2005,Male,62,0.06300389
87,2005,Female,62,0.05178397
89,2005,Male,63,0.06590151
90,2005,Female,63,0.05485965
92,2005,Male,64,0.06909235
93,2005,Female,64,0.05824021
95,2005,Male,65,0.07239511
96,2005,Female,65,0.06202575
98,2005,Male,66,0.07333496
99,2005,Female,66,0.06370087
1,2005,Male,67,0.07412144
2,2005,Female,67,0.06527262
4,2005,Male,68,0.07526545
5,2005,Female,68,0.0668942
7,2005,Male,69,0.0766595
8,2005,Female,69,0.06899727
10,2005,Male,70,0.07932965
11,2005,Female,70,0.07069937
13,2005,Male,71,0.08063396
14,2005,Female,71,0.07311282
16,2005,Male,72,0.08327392
17,2005,Female,72,0.07528838
19,2005,Male,73,0.08543024
20,2005,Female,73,0.07756328
22,2005,Male,74,0.08786344
23,2005,Female,74,0.07991788
25,2005,Male,75,0.09068492
26,2005,Female,75,0.08224842
28,2005,Male,76,0.09343912
29,2005,Female,76,0.08449122
31,2005,Male,77,0.09657476
32,2005,Female,77,0.08653322
34,2005,Male,78,0.10093005
35,2005,Female,78,0.08929842
37,2005,Male,79,0.104827
38,2005,Female,79,0.09123391
40,2005,Male,80,0.11047913
41,2005,Female,80,0.09486574
43,2005,Male,81,0.11931632
44,2005,Female,81,0.10263212
46,2005,Male,82,0.13197435
47,2005,Female,82,0.11498517
49,2005,Male,83,0.1440704
50,2005,Female,83,0.12672958
52,2005,Male,84,0.15799305
53,2005,Female,84,0.14020513
55,2005,Male,85,0.17123939
56,2005,Female,85,0.15355624
58,2005,Male,86,0.18663018
59,2005,Female,86,0.16866969
61,2005,Male,87,0.20200228
62,2005,Female,87,0.18336413
64,2005,Male,88,0.21855363
65,2005,Female,88,0.19970983
67,2005,Male,89,0.23553122
68,2005,Female,89,0.21637856
70,2005,Male,90,0.25529952
71,2005,Female,90,0.23726397
73,2005,Male,91,0.27263393
74,2005,Female,91,0.25279271
76,2005,Male,92,0.29523063
77,2005,Female,92,0.275738
79,2005,Male,93,0.31687887
80,2005,Female,93,0.2975657
82,2005,Male,94,0.33961481
83,2005,Female,94,0.3212369
85,2005,Male,95,0.36287923
86,2005,Female,95,0.34697478
88,2005,Male,96,0.3858335
89,2005,Female,96,0.3713908
91,2005,Male,97,0.40829502
92,2005,Female,97,0.39537556
94,2005,Male,98,0.43014986
95,2005,Female,98,0.41870809
97,2005,Male,99,0.45741416
98,2005,Female,99,0.44907842
0,2005,Male,100,0.51459175
1,2005,Female,100,0.51235846
0,2015,Male,0,0.05509542
1,2015,Female,0,0.04542704
3,2015,Male,1,0.00678329
4,2015,Female,1,0.00688133
6,2015,Male,2,0.0046655
7,2015,Female,2,0.00427471
9,2015,Male,3,0.00323467
10,2015,Female,3,0.00284933
12,2015,Male,4,0.00238896
13,2015,Female,4,0.00202641
15,2015,Male,5,0.00176105
16,2015,Female,5,0.00153141
18,2015,Male,6,0.00152795
19,2015,Female,6,0.00130265
21,2015,Male,7,0.00139186
22,2015,Female,7,0.00118366
24,2015,Male,8,0.001263
25,2015,Female,8,0.00109317
27,2015,Male,9,0.00116568
28,2015,Female,9,0.00105273
30,2015,Male,10,0.00114347
31,2015,Female,10,0.00103508
33,2015,Male,11,0.00119569
34,2015,Female,11,0.00103299
36,2015,Male,12,0.00125651
37,2015,Female,12,0.00110045
39,2015,Male,13,0.00136461
40,2015,Female,13,0.00124555
42,2015,Male,14,0.00156467
43,2015,Female,14,0.00144941
45,2015,Male,15,0.00186154
46,2015,Female,15,0.00174687
48,2015,Male,16,0.00217161
49,2015,Female,16,0.00201329
51,2015,Male,17,0.00263302
52,2015,Female,17,0.00236295
54,2015,Male,18,0.00311718
55,2015,Female,18,0.00276235
57,2015,Male,19,0.00350314
58,2015,Female,19,0.00314364
60,2015,Male,20,0.00395577
61,2015,Female,20,0.00356965
63,2015,Male,21,0.00443655
64,2015,Female,21,0.00388335
66,2015,Male,22,0.00497567
67,2015,Female,22,0.00437329
69,2015,Male,23,0.00552711
70,2015,Female,23,0.00486338
72,2015,Male,24,0.00609121
73,2015,Female,24,0.0053728
75,2015,Male,25,0.00674484
76,2015,Female,25,0.00593969
78,2015,Male,26,0.00734724
79,2015,Female,26,0.00654808
81,2015,Male,27,0.0080783
82,2015,Female,27,0.00714922
84,2015,Male,28,0.00879278
85,2015,Female,28,0.00764285
87,2015,Male,29,0.00951888
88,2015,Female,29,0.00828906
90,2015,Male,30,0.01038777
91,2015,Female,30,0.00876506
93,2015,Male,31,0.01111202
94,2015,Female,31,0.00925121
96,2015,Male,32,0.01197599
97,2015,Female,32,0.00984574
99,2015,Male,33,0.01289144
0,2015,Female,33,0.01039055
2,2015,Male,34,0.01394589
3,2015,Female,34,0.01099619
5,2015,Male,35,0.01500267
6,2015,Female,35,0.01174962
8,2015,Male,36,0.01596634
9,2015,Female,36,0.01227637
11,2015,Male,37,0.01703849
12,2015,Female,37,0.01284411
14,2015,Male,38,0.01791257
15,2015,Female,38,0.01331235
17,2015,Male,39,0.01879692
18,2015,Female,39,0.01383236
20,2015,Male,40,0.01978699
21,2015,Female,40,0.01420919
23,2015,Male,41,0.02047139
24,2015,Female,41,0.01479979
26,2015,Male,42,0.02120126
27,2015,Female,42,0.01499392
29,2015,Male,43,0.02204824
30,2015,Female,43,0.01555024
32,2015,Male,44,0.02292623
33,2015,Female,44,0.01606379
35,2015,Male,45,0.02389996
36,2015,Female,45,0.01667079
38,2015,Male,46,0.02483225
39,2015,Female,46,0.0173149
41,2015,Male,47,0.025781
42,2015,Female,47,0.01802484
44,2015,Male,48,0.02679694
45,2015,Female,48,0.01869411
47,2015,Male,49,0.02776177
48,2015,Female,49,0.01949322
50,2015,Male,50,0.02904098
51,2015,Female,50,0.02010995
53,2015,Male,51,0.02981049
54,2015,Female,51,0.02094884
56,2015,Male,52,0.03074293
57,2015,Female,52,0.02152617
59,2015,Male,53,0.03161975
60,2015,Female,53,0.02229151
62,2015,Male,54,0.0326024
63,2015,Female,54,0.02307275
65,2015,Male,55,0.03391461
66,2015,Female,55,0.02404046
68,2015,Male,56,0.03487813
69,2015,Female,56,0.02501743
71,2015,Male,57,0.03628545
72,2015,Female,57,0.02617959
74,2015,Male,58,0.03789153
75,2015,Female,58,0.02729845
77,2015,Male,59,0.03981336
78,2015,Female,59,0.02873471
80,2015,Male,60,0.04261116
81,2015,Female,60,0.02998593
83,2015,Male,61,0.04464279
84,2015,Female,61,0.0320755
86,2015,Male,62,0.04725961
87,2015,Female,62,0.0338447
89,2015,Male,63,0.04972565
90,2015,Female,63,0.03612049
92,2015,Male,64,0.05243254
93,2015,Female,64,0.03862883
95,2015,Male,65,0.05527696
96,2015,Female,65,0.04145515
98,2015,Male,66,0.05648308
99,2015,Female,66,0.04315583
1,2015,Male,67,0.05772784
2,2015,Female,67,0.04491369
4,2015,Male,68,0.05926075
5,2015,Female,68,0.04674002
7,2015,Male,69,0.06100468
8,2015,Female,69,0.04900522
10,2015,Male,70,0.06367443
11,2015,Female,70,0.051045600000000003
13,2015,Male,71,0.06552738
14,2015,Female,71,0.05372621
16,2015,Male,72,0.06846336
17,2015,Female,72,0.05645398
19,2015,Male,73,0.07112495
20,2015,Female,73,0.05933602
22,2015,Male,74,0.07411419
23,2015,Female,74,0.0624691
25,2015,Male,75,0.07749636
26,2015,Female,75,0.06572553
28,2015,Male,76,0.08107139
29,2015,Female,76,0.06917933
31,2015,Male,77,0.08500016
32,2015,Female,77,0.07254102
34,2015,Male,78,0.09019087
35,2015,Female,78,0.07682672
37,2015,Male,79,0.09515485
38,2015,Female,79,0.08052998
40,2015,Male,80,0.101782
41,2015,Female,80,0.08611276
43,2015,Male,81,0.11036746
44,2015,Female,81,0.09364318
46,2015,Male,82,0.12224686
47,2015,Female,82,0.10527757
49,2015,Male,83,0.13379016
50,2015,Female,83,0.11652709
52,2015,Male,84,0.14700911
53,2015,Female,84,0.12938059
55,2015,Male,85,0.15984344
56,2015,Female,85,0.14225311
58,2015,Male,86,0.17484578
59,2015,Female,86,0.15709509
61,2015,Male,87,0.18987498
62,2015,Female,87,0.17136181
64,2015,Male,88,0.20595675
65,2015,Female,88,0.18721966
67,2015,Male,89,0.22280199
68,2015,Female,89,0.20373515
70,2015,Male,90,0.24199554
71,2015,Female,90,0.22385613
73,2015,Male,91,0.25983962
74,2015,Female,91,0.23953666
76,2015,Male,92,0.28220555
77,2015,Female,92,0.26207033
79,2015,Male,93,0.30390486
80,2015,Female,93,0.28381275
82,2015,Male,94,0.32652279
83,2015,Female,94,0.30734392
85,2015,Male,95,0.34904349
86,2015,Female,95,0.33297191
88,2015,Male,96,0.37202507
89,2015,Female,96,0.35743492
91,2015,Male,97,0.39460743
92,2015,Female,97,0.38146972
94,2015,Male,98,0.41668102
95,2015,Female,98,0.40484047
97,2015,Male,99,0.44401417
98,2015,Female,99,0.43572669
0,2015,Male,100,0.5026424
1,2015,Female,100,0.50083401
0,2025,Male,0,0.04155677
1,2025,Female,0,0.03375953
3,2025,Male,1,0.00489904
4,2025,Female,1,0.00526738
6,2025,Male,2,0.00319691
7,2025,Female,2,0.00322675
9,2025,Male,3,0.00224523
10,2025,Female,3,0.00220207
12,2025,Male,4,0.00166394
13,2025,Female,4,0.00159242
15,2025,Male,5,0.00127337
16,2025,Female,5,0.00121637
18,2025,Male,6,0.00109716
19,2025,Female,6,0.00101186
21,2025,Male,7,0.00098797
22,2025,Female,7,0.00088156
24,2025,Male,8,0.00089384
25,2025,Female,8,0.00078481
27,2025,Male,9,0.0008288
28,2025,Female,9,0.00072659
30,2025,Male,10,0.00080516
31,2025,Female,10,0.00069636
33,2025,Male,11,0.00082267
34,2025,Female,11,0.00068769
36,2025,Male,12,0.00085882
37,2025,Female,12,0.00071331
39,2025,Male,13,0.00093219
40,2025,Female,13,0.00077332
42,2025,Male,14,0.00106553
43,2025,Female,14,0.00085986
45,2025,Male,15,0.00125642
46,2025,Female,15,0.00098282
48,2025,Male,16,0.00148998
49,2025,Female,16,0.00110827
51,2025,Male,17,0.00177532
52,2025,Female,17,0.00123876
54,2025,Male,18,0.00208379
55,2025,Female,18,0.00137638
57,2025,Male,19,0.0023093
58,2025,Female,19,0.00149851
60,2025,Male,20,0.00253352
61,2025,Female,20,0.00162065
63,2025,Male,21,0.00274594
64,2025,Female,21,0.00171315
66,2025,Male,22,0.00295423
67,2025,Female,22,0.00183502
69,2025,Male,23,0.00314513
70,2025,Female,23,0.00195685
72,2025,Male,24,0.00332484
73,2025,Female,24,0.00208326
75,2025,Male,25,0.00351873
76,2025,Female,25,0.00221096
78,2025,Male,26,0.00370075
79,2025,Female,26,0.00235297
81,2025,Male,27,0.00391695
82,2025,Female,27,0.00249794
84,2025,Male,28,0.00413959
85,2025,Female,28,0.00263737
87,2025,Male,29,0.00437281
88,2025,Female,29,0.00279269
90,2025,Male,30,0.00465762
91,2025,Female,30,0.00295609
93,2025,Male,31,0.00489325
94,2025,Female,31,0.00308015
96,2025,Male,32,0.00521825
